2021-05-11 21:14:43 [114.252.240.76] AeSvP8oTmX5cEnZGUToPHQNhU23cQA9G2d, phi1612, speed 0.000010
2021-05-11 21:15:04 [114.252.240.76] AeSvP8oTmX5cEnZGUToPHQNhU23cQA9G2d, phi1612, speed 0.000010
2021-05-11 21:15:25 [114.252.240.76] AeSvP8oTmX5cEnZGUToPHQNhU23cQA9G2d, phi1612, speed 0.000010
2021-05-11 21:25:57 [220.173.169.230] AY84zv5qxzuApZVjK4bazSngH5DK3EbAyK, phi1612, speed 0.000010
2021-05-11 21:54:43 [220.173.169.230] AY84zv5qxzuApZVjK4bazSngH5DK3EbAyK, phi1612, speed 0.000009
2021-05-11 21:55:04 [220.173.169.230] AY84zv5qxzuApZVjK4bazSngH5DK3EbAyK, phi1612, speed 0.000009
2021-05-11 21:55:25 [220.173.169.230] AY84zv5qxzuApZVjK4bazSngH5DK3EbAyK, phi1612, speed 0.000009
2021-05-11 21:55:47 [220.173.169.230] AY84zv5qxzuApZVjK4bazSngH5DK3EbAyK, phi1612, speed 0.000009
2021-05-11 21:56:08 [220.173.169.230] AY84zv5qxzuApZVjK4bazSngH5DK3EbAyK, phi1612, speed 0.000009
2021-05-11 21:56:29 [220.173.169.230] AY84zv5qxzuApZVjK4bazSngH5DK3EbAyK, phi1612, speed 0.000009
2021-05-11 21:56:50 [220.173.169.230] AY84zv5qxzuApZVjK4bazSngH5DK3EbAyK, phi1612, speed 0.000009
2021-05-11 21:57:11 [220.173.169.230] AY84zv5qxzuApZVjK4bazSngH5DK3EbAyK, phi1612, speed 0.000009
2021-05-11 21:57:32 [220.173.169.230] AY84zv5qxzuApZVjK4bazSngH5DK3EbAyK, phi1612, speed 0.000009
2021-05-11 21:57:53 [220.173.169.230] AY84zv5qxzuApZVjK4bazSngH5DK3EbAyK, phi1612, speed 0.000009
2021-05-11 21:58:14 [220.173.169.230] AY84zv5qxzuApZVjK4bazSngH5DK3EbAyK, phi1612, speed 0.000009
2021-05-11 21:58:35 [220.173.169.230] AY84zv5qxzuApZVjK4bazSngH5DK3EbAyK, phi1612, speed 0.000009
2021-05-11 21:58:56 [220.173.169.230] AY84zv5qxzuApZVjK4bazSngH5DK3EbAyK, phi1612, speed 0.000009
2021-05-11 21:59:17 [220.173.169.230] AY84zv5qxzuApZVjK4bazSngH5DK3EbAyK, phi1612, speed 0.000009
2021-05-11 22:08:45 [220.173.169.230] AY84zv5qxzuApZVjK4bazSngH5DK3EbAyK, phi1612, speed 0.000010
2021-05-11 22:09:06 [220.173.169.230] AY84zv5qxzuApZVjK4bazSngH5DK3EbAyK, phi1612, speed 0.000010
2021-05-11 22:09:27 [220.173.169.230] AY84zv5qxzuApZVjK4bazSngH5DK3EbAyK, phi1612, speed 0.000010
2021-05-11 22:09:49 [220.173.169.230] AY84zv5qxzuApZVjK4bazSngH5DK3EbAyK, phi1612, speed 0.000010
2021-05-11 22:10:10 [220.173.169.230] AY84zv5qxzuApZVjK4bazSngH5DK3EbAyK, phi1612, speed 0.000010
2021-05-11 22:10:31 [220.173.169.230] AY84zv5qxzuApZVjK4bazSngH5DK3EbAyK, phi1612, speed 0.000010
2021-05-11 22:18:14 [114.252.240.76] AeSvP8oTmX5cEnZGUToPHQNhU23cQA9G2d, phi1612, speed 0.000010
2021-05-11 22:18:35 [114.252.240.76] AeSvP8oTmX5cEnZGUToPHQNhU23cQA9G2d, phi1612, speed 0.000010
2021-05-11 22:18:56 [114.252.240.76] AeSvP8oTmX5cEnZGUToPHQNhU23cQA9G2d, phi1612, speed 0.000010
2021-05-11 22:19:17 [114.252.240.76] AeSvP8oTmX5cEnZGUToPHQNhU23cQA9G2d, phi1612, speed 0.000010
2021-05-11 22:19:38 [114.252.240.76] AeSvP8oTmX5cEnZGUToPHQNhU23cQA9G2d, phi1612, speed 0.000010
2021-05-11 22:19:59 [114.252.240.76] AeSvP8oTmX5cEnZGUToPHQNhU23cQA9G2d, phi1612, speed 0.000010
2021-05-11 22:20:20 [114.252.240.76] AeSvP8oTmX5cEnZGUToPHQNhU23cQA9G2d, phi1612, speed 0.000010
2021-05-11 22:20:41 [114.252.240.76] AeSvP8oTmX5cEnZGUToPHQNhU23cQA9G2d, phi1612, speed 0.000010
2021-05-11 22:21:02 [114.252.240.76] AeSvP8oTmX5cEnZGUToPHQNhU23cQA9G2d, phi1612, speed 0.000010
2021-05-11 22:21:23 [114.252.240.76] AeSvP8oTmX5cEnZGUToPHQNhU23cQA9G2d, phi1612, speed 0.000010
2021-05-11 22:21:44 [114.252.240.76] AeSvP8oTmX5cEnZGUToPHQNhU23cQA9G2d, phi1612, speed 0.000010
2021-05-11 22:22:05 [114.252.240.76] AeSvP8oTmX5cEnZGUToPHQNhU23cQA9G2d, phi1612, speed 0.000010
2021-05-11 22:22:26 [114.252.240.76] AeSvP8oTmX5cEnZGUToPHQNhU23cQA9G2d, phi1612, speed 0.000010
2021-05-11 22:22:48 [114.252.240.76] AeSvP8oTmX5cEnZGUToPHQNhU23cQA9G2d, phi1612, speed 0.000010
2021-05-11 22:23:09 [114.252.240.76] AeSvP8oTmX5cEnZGUToPHQNhU23cQA9G2d, phi1612, speed 0.000010
2021-05-11 22:23:30 [114.252.240.76] AeSvP8oTmX5cEnZGUToPHQNhU23cQA9G2d, phi1612, speed 0.000010
2021-05-11 22:23:51 [114.252.240.76] AeSvP8oTmX5cEnZGUToPHQNhU23cQA9G2d, phi1612, speed 0.000010
2021-05-11 22:24:12 [114.252.240.76] AeSvP8oTmX5cEnZGUToPHQNhU23cQA9G2d, phi1612, speed 0.000010
2021-05-11 22:24:33 [114.252.240.76] AeSvP8oTmX5cEnZGUToPHQNhU23cQA9G2d, phi1612, speed 0.000010
2021-05-11 22:24:54 [220.173.169.230] AY84zv5qxzuApZVjK4bazSngH5DK3EbAyK, phi1612, speed 0.000009
2021-05-11 22:24:54 [114.252.240.76] AeSvP8oTmX5cEnZGUToPHQNhU23cQA9G2d, phi1612, speed 0.000010
2021-05-11 22:25:15 [114.252.240.76] AeSvP8oTmX5cEnZGUToPHQNhU23cQA9G2d, phi1612, speed 0.000010
2021-05-11 22:25:15 [220.173.169.230] AY84zv5qxzuApZVjK4bazSngH5DK3EbAyK, phi1612, speed 0.000009
2021-05-11 22:25:36 [114.252.240.76] AeSvP8oTmX5cEnZGUToPHQNhU23cQA9G2d, phi1612, speed 0.000010
2021-05-11 22:25:36 [220.173.169.230] AY84zv5qxzuApZVjK4bazSngH5DK3EbAyK, phi1612, speed 0.000009
2021-05-11 22:25:57 [114.252.240.76] AeSvP8oTmX5cEnZGUToPHQNhU23cQA9G2d, phi1612, speed 0.000010
2021-05-11 22:26:18 [114.252.240.76] AeSvP8oTmX5cEnZGUToPHQNhU23cQA9G2d, phi1612, speed 0.000010
2021-05-11 22:26:39 [114.252.240.76] AeSvP8oTmX5cEnZGUToPHQNhU23cQA9G2d, phi1612, speed 0.000010
2021-05-11 22:27:00 [114.252.240.76] AeSvP8oTmX5cEnZGUToPHQNhU23cQA9G2d, phi1612, speed 0.000010
2021-05-11 22:27:21 [114.252.240.76] AeSvP8oTmX5cEnZGUToPHQNhU23cQA9G2d, phi1612, speed 0.000010
2021-05-11 22:27:42 [114.252.240.76] AeSvP8oTmX5cEnZGUToPHQNhU23cQA9G2d, phi1612, speed 0.000010
2021-05-11 22:28:03 [114.252.240.76] AeSvP8oTmX5cEnZGUToPHQNhU23cQA9G2d, phi1612, speed 0.000010
2021-05-11 22:28:24 [114.252.240.76] AeSvP8oTmX5cEnZGUToPHQNhU23cQA9G2d, phi1612, speed 0.000010
2021-05-11 22:28:45 [114.252.240.76] AeSvP8oTmX5cEnZGUToPHQNhU23cQA9G2d, phi1612, speed 0.000010
2021-05-11 22:29:07 [114.252.240.76] AeSvP8oTmX5cEnZGUToPHQNhU23cQA9G2d, phi1612, speed 0.000010
2021-05-11 22:29:28 [114.252.240.76] AeSvP8oTmX5cEnZGUToPHQNhU23cQA9G2d, phi1612, speed 0.000010
2021-05-11 22:29:49 [114.252.240.76] AeSvP8oTmX5cEnZGUToPHQNhU23cQA9G2d, phi1612, speed 0.000010
2021-05-11 22:30:10 [114.252.240.76] AeSvP8oTmX5cEnZGUToPHQNhU23cQA9G2d, phi1612, speed 0.000010
2021-05-11 22:30:31 [114.252.240.76] AeSvP8oTmX5cEnZGUToPHQNhU23cQA9G2d, phi1612, speed 0.000010
2021-05-11 22:30:52 [114.252.240.76] AeSvP8oTmX5cEnZGUToPHQNhU23cQA9G2d, phi1612, speed 0.000010
2021-05-11 22:31:13 [114.252.240.76] AeSvP8oTmX5cEnZGUToPHQNhU23cQA9G2d, phi1612, speed 0.000010
2021-05-11 22:31:34 [114.252.240.76] AeSvP8oTmX5cEnZGUToPHQNhU23cQA9G2d, phi1612, speed 0.000010
2021-05-11 22:31:55 [114.252.240.76] AeSvP8oTmX5cEnZGUToPHQNhU23cQA9G2d, phi1612, speed 0.000010
2021-05-11 22:32:16 [114.252.240.76] AeSvP8oTmX5cEnZGUToPHQNhU23cQA9G2d, phi1612, speed 0.000010
2021-05-11 22:32:37 [114.252.240.76] AeSvP8oTmX5cEnZGUToPHQNhU23cQA9G2d, phi1612, speed 0.000010
2021-05-11 22:32:58 [114.252.240.76] AeSvP8oTmX5cEnZGUToPHQNhU23cQA9G2d, phi1612, speed 0.000010
2021-05-11 22:33:19 [114.252.240.76] AeSvP8oTmX5cEnZGUToPHQNhU23cQA9G2d, phi1612, speed 0.000010
2021-05-11 22:33:40 [114.252.240.76] AeSvP8oTmX5cEnZGUToPHQNhU23cQA9G2d, phi1612, speed 0.000010
2021-05-11 22:34:01 [220.173.169.230] AY84zv5qxzuApZVjK4bazSngH5DK3EbAyK, phi1612, speed 0.000008
2021-05-11 22:34:01 [114.252.240.76] AeSvP8oTmX5cEnZGUToPHQNhU23cQA9G2d, phi1612, speed 0.000010
2021-05-11 22:34:22 [114.252.240.76] AeSvP8oTmX5cEnZGUToPHQNhU23cQA9G2d, phi1612, speed 0.000010
2021-05-11 22:34:43 [114.252.240.76] AeSvP8oTmX5cEnZGUToPHQNhU23cQA9G2d, phi1612, speed 0.000010
2021-05-11 22:35:04 [114.252.240.76] AeSvP8oTmX5cEnZGUToPHQNhU23cQA9G2d, phi1612, speed 0.000010
2021-05-11 22:35:26 [114.252.240.76] AeSvP8oTmX5cEnZGUToPHQNhU23cQA9G2d, phi1612, speed 0.000010
2021-05-11 22:35:47 [114.252.240.76] AeSvP8oTmX5cEnZGUToPHQNhU23cQA9G2d, phi1612, speed 0.000010
2021-05-11 22:36:08 [114.252.240.76] AeSvP8oTmX5cEnZGUToPHQNhU23cQA9G2d, phi1612, speed 0.000010
2021-05-11 22:36:29 [114.252.240.76] AeSvP8oTmX5cEnZGUToPHQNhU23cQA9G2d, phi1612, speed 0.000010
2021-05-11 22:36:50 [114.252.240.76] AeSvP8oTmX5cEnZGUToPHQNhU23cQA9G2d, phi1612, speed 0.000010
2021-05-11 22:37:11 [114.252.240.76] AeSvP8oTmX5cEnZGUToPHQNhU23cQA9G2d, phi1612, speed 0.000010
2021-05-11 22:37:32 [114.252.240.76] AeSvP8oTmX5cEnZGUToPHQNhU23cQA9G2d, phi1612, speed 0.000010
2021-05-11 22:37:53 [114.252.240.76] AeSvP8oTmX5cEnZGUToPHQNhU23cQA9G2d, phi1612, speed 0.000010
2021-05-11 22:38:14 [114.252.240.76] AeSvP8oTmX5cEnZGUToPHQNhU23cQA9G2d, phi1612, speed 0.000010
2021-05-11 22:38:35 [114.252.240.76] AeSvP8oTmX5cEnZGUToPHQNhU23cQA9G2d, phi1612, speed 0.000010
2021-05-11 22:38:56 [114.252.240.76] AeSvP8oTmX5cEnZGUToPHQNhU23cQA9G2d, phi1612, speed 0.000010
2021-05-11 22:39:17 [114.252.240.76] AeSvP8oTmX5cEnZGUToPHQNhU23cQA9G2d, phi1612, speed 0.000010
2021-05-11 22:39:38 [114.252.240.76] AeSvP8oTmX5cEnZGUToPHQNhU23cQA9G2d, phi1612, speed 0.000010
2021-05-11 22:39:59 [114.252.240.76] AeSvP8oTmX5cEnZGUToPHQNhU23cQA9G2d, phi1612, speed 0.000010
2021-05-11 22:40:20 [114.252.240.76] AeSvP8oTmX5cEnZGUToPHQNhU23cQA9G2d, phi1612, speed 0.000010
2021-05-11 22:40:41 [114.252.240.76] AeSvP8oTmX5cEnZGUToPHQNhU23cQA9G2d, phi1612, speed 0.000010
2021-05-11 22:41:02 [114.252.240.76] AeSvP8oTmX5cEnZGUToPHQNhU23cQA9G2d, phi1612, speed 0.000010
2021-05-11 22:41:23 [114.252.240.76] AeSvP8oTmX5cEnZGUToPHQNhU23cQA9G2d, phi1612, speed 0.000010
2021-05-11 22:41:44 [114.252.240.76] AeSvP8oTmX5cEnZGUToPHQNhU23cQA9G2d, phi1612, speed 0.000010
2021-05-11 22:42:06 [114.252.240.76] AeSvP8oTmX5cEnZGUToPHQNhU23cQA9G2d, phi1612, speed 0.000010
2021-05-11 22:42:27 [114.252.240.76] AeSvP8oTmX5cEnZGUToPHQNhU23cQA9G2d, phi1612, speed 0.000010
2021-05-11 22:42:48 [114.252.240.76] AeSvP8oTmX5cEnZGUToPHQNhU23cQA9G2d, phi1612, speed 0.000010
2021-05-11 22:43:09 [114.252.240.76] AeSvP8oTmX5cEnZGUToPHQNhU23cQA9G2d, phi1612, speed 0.000010
2021-05-11 22:43:30 [114.252.240.76] AeSvP8oTmX5cEnZGUToPHQNhU23cQA9G2d, phi1612, speed 0.000010
2021-05-11 22:43:51 [114.252.240.76] AeSvP8oTmX5cEnZGUToPHQNhU23cQA9G2d, phi1612, speed 0.000010
2021-05-11 22:44:12 [220.173.169.230] AY84zv5qxzuApZVjK4bazSngH5DK3EbAyK, phi1612, speed 0.000009
2021-05-11 22:44:12 [114.252.240.76] AeSvP8oTmX5cEnZGUToPHQNhU23cQA9G2d, phi1612, speed 0.000010
2021-05-11 22:44:33 [220.173.169.230] AY84zv5qxzuApZVjK4bazSngH5DK3EbAyK, phi1612, speed 0.000009
2021-05-11 22:44:33 [114.252.240.76] AeSvP8oTmX5cEnZGUToPHQNhU23cQA9G2d, phi1612, speed 0.000010
2021-05-11 22:44:54 [220.173.169.230] AY84zv5qxzuApZVjK4bazSngH5DK3EbAyK, phi1612, speed 0.000009
2021-05-11 22:44:54 [114.252.240.76] AeSvP8oTmX5cEnZGUToPHQNhU23cQA9G2d, phi1612, speed 0.000010
2021-05-11 22:45:15 [220.173.169.230] AY84zv5qxzuApZVjK4bazSngH5DK3EbAyK, phi1612, speed 0.000009
2021-05-11 22:45:15 [114.252.240.76] AeSvP8oTmX5cEnZGUToPHQNhU23cQA9G2d, phi1612, speed 0.000010
2021-05-11 22:45:36 [220.173.169.230] AY84zv5qxzuApZVjK4bazSngH5DK3EbAyK, phi1612, speed 0.000009
2021-05-11 22:45:36 [114.252.240.76] AeSvP8oTmX5cEnZGUToPHQNhU23cQA9G2d, phi1612, speed 0.000010
2021-05-11 22:45:57 [220.173.169.230] AY84zv5qxzuApZVjK4bazSngH5DK3EbAyK, phi1612, speed 0.000009
2021-05-11 22:45:57 [114.252.240.76] AeSvP8oTmX5cEnZGUToPHQNhU23cQA9G2d, phi1612, speed 0.000010
2021-05-11 22:46:18 [220.173.169.230] AY84zv5qxzuApZVjK4bazSngH5DK3EbAyK, phi1612, speed 0.000009
2021-05-11 22:46:18 [114.252.240.76] AeSvP8oTmX5cEnZGUToPHQNhU23cQA9G2d, phi1612, speed 0.000010
2021-05-11 22:46:39 [220.173.169.230] AY84zv5qxzuApZVjK4bazSngH5DK3EbAyK, phi1612, speed 0.000009
2021-05-11 22:47:00 [220.173.169.230] AY84zv5qxzuApZVjK4bazSngH5DK3EbAyK, phi1612, speed 0.000009
2021-05-11 22:47:21 [220.173.169.230] AY84zv5qxzuApZVjK4bazSngH5DK3EbAyK, phi1612, speed 0.000009
2021-05-11 23:04:54 [114.252.240.76] AeSvP8oTmX5cEnZGUToPHQNhU23cQA9G2d, phi1612, speed 0.000009
2021-05-11 23:05:15 [220.173.169.230] AY84zv5qxzuApZVjK4bazSngH5DK3EbAyK, phi1612, speed 0.000010
2021-05-11 23:05:15 [114.252.240.76] AeSvP8oTmX5cEnZGUToPHQNhU23cQA9G2d, phi1612, speed 0.000009
2021-05-11 23:05:36 [114.252.240.76] AeSvP8oTmX5cEnZGUToPHQNhU23cQA9G2d, phi1612, speed 0.000009
2021-05-11 23:05:36 [220.173.169.230] AY84zv5qxzuApZVjK4bazSngH5DK3EbAyK, phi1612, speed 0.000010
2021-05-11 23:05:57 [114.252.240.76] AeSvP8oTmX5cEnZGUToPHQNhU23cQA9G2d, phi1612, speed 0.000009
2021-05-11 23:05:57 [220.173.169.230] AY84zv5qxzuApZVjK4bazSngH5DK3EbAyK, phi1612, speed 0.000010
2021-05-11 23:06:18 [114.252.240.76] AeSvP8oTmX5cEnZGUToPHQNhU23cQA9G2d, phi1612, speed 0.000009
2021-05-11 23:06:39 [114.252.240.76] AeSvP8oTmX5cEnZGUToPHQNhU23cQA9G2d, phi1612, speed 0.000009
2021-05-11 23:07:00 [114.252.240.76] AeSvP8oTmX5cEnZGUToPHQNhU23cQA9G2d, phi1612, speed 0.000009
2021-05-11 23:07:21 [114.252.240.76] AeSvP8oTmX5cEnZGUToPHQNhU23cQA9G2d, phi1612, speed 0.000009
2021-05-11 23:07:42 [114.252.240.76] AeSvP8oTmX5cEnZGUToPHQNhU23cQA9G2d, phi1612, speed 0.000009
2021-05-11 23:08:04 [114.252.240.76] AeSvP8oTmX5cEnZGUToPHQNhU23cQA9G2d, phi1612, speed 0.000009
2021-05-11 23:08:25 [114.252.240.76] AeSvP8oTmX5cEnZGUToPHQNhU23cQA9G2d, phi1612, speed 0.000009
2021-05-11 23:08:46 [114.252.240.76] AeSvP8oTmX5cEnZGUToPHQNhU23cQA9G2d, phi1612, speed 0.000009
2021-05-11 23:09:07 [114.252.240.76] AeSvP8oTmX5cEnZGUToPHQNhU23cQA9G2d, phi1612, speed 0.000009
2021-05-11 23:09:28 [114.252.240.76] AeSvP8oTmX5cEnZGUToPHQNhU23cQA9G2d, phi1612, speed 0.000009
2021-05-11 23:09:49 [114.252.240.76] AeSvP8oTmX5cEnZGUToPHQNhU23cQA9G2d, phi1612, speed 0.000009
2021-05-11 23:10:10 [114.252.240.76] AeSvP8oTmX5cEnZGUToPHQNhU23cQA9G2d, phi1612, speed 0.000009
2021-05-11 23:10:31 [114.252.240.76] AeSvP8oTmX5cEnZGUToPHQNhU23cQA9G2d, phi1612, speed 0.000009
2021-05-11 23:10:52 [114.252.240.76] AeSvP8oTmX5cEnZGUToPHQNhU23cQA9G2d, phi1612, speed 0.000009
2021-05-11 23:11:13 [114.252.240.76] AeSvP8oTmX5cEnZGUToPHQNhU23cQA9G2d, phi1612, speed 0.000009
2021-05-11 23:11:34 [114.252.240.76] AeSvP8oTmX5cEnZGUToPHQNhU23cQA9G2d, phi1612, speed 0.000009
2021-05-11 23:11:55 [114.252.240.76] AeSvP8oTmX5cEnZGUToPHQNhU23cQA9G2d, phi1612, speed 0.000009
2021-05-11 23:12:16 [114.252.240.76] AeSvP8oTmX5cEnZGUToPHQNhU23cQA9G2d, phi1612, speed 0.000009
2021-05-11 23:12:37 [114.252.240.76] AeSvP8oTmX5cEnZGUToPHQNhU23cQA9G2d, phi1612, speed 0.000009
2021-05-11 23:12:58 [114.252.240.76] AeSvP8oTmX5cEnZGUToPHQNhU23cQA9G2d, phi1612, speed 0.000009
2021-05-11 23:13:19 [114.252.240.76] AeSvP8oTmX5cEnZGUToPHQNhU23cQA9G2d, phi1612, speed 0.000009
2021-05-11 23:13:40 [114.252.240.76] AeSvP8oTmX5cEnZGUToPHQNhU23cQA9G2d, phi1612, speed 0.000009
2021-05-11 23:14:01 [114.252.240.76] AeSvP8oTmX5cEnZGUToPHQNhU23cQA9G2d, phi1612, speed 0.000009
2021-05-11 23:14:23 [114.252.240.76] AeSvP8oTmX5cEnZGUToPHQNhU23cQA9G2d, phi1612, speed 0.000009
2021-05-11 23:14:44 [114.252.240.76] AeSvP8oTmX5cEnZGUToPHQNhU23cQA9G2d, phi1612, speed 0.000009
2021-05-11 23:15:05 [114.252.240.76] AeSvP8oTmX5cEnZGUToPHQNhU23cQA9G2d, phi1612, speed 0.000009
2021-05-11 23:15:26 [114.252.240.76] AeSvP8oTmX5cEnZGUToPHQNhU23cQA9G2d, phi1612, speed 0.000009
2021-05-11 23:15:47 [114.252.240.76] AeSvP8oTmX5cEnZGUToPHQNhU23cQA9G2d, phi1612, speed 0.000009
2021-05-11 23:16:08 [114.252.240.76] AeSvP8oTmX5cEnZGUToPHQNhU23cQA9G2d, phi1612, speed 0.000009
2021-05-11 23:16:29 [220.173.169.230] AY84zv5qxzuApZVjK4bazSngH5DK3EbAyK, phi1612, speed 0.000008
2021-05-11 23:16:29 [114.252.240.76] AeSvP8oTmX5cEnZGUToPHQNhU23cQA9G2d, phi1612, speed 0.000009
2021-05-11 23:16:50 [114.252.240.76] AeSvP8oTmX5cEnZGUToPHQNhU23cQA9G2d, phi1612, speed 0.000009
2021-05-11 23:16:50 [220.173.169.230] AY84zv5qxzuApZVjK4bazSngH5DK3EbAyK, phi1612, speed 0.000008
2021-05-11 23:17:11 [114.252.240.76] AeSvP8oTmX5cEnZGUToPHQNhU23cQA9G2d, phi1612, speed 0.000009
2021-05-11 23:17:32 [114.252.240.76] AeSvP8oTmX5cEnZGUToPHQNhU23cQA9G2d, phi1612, speed 0.000009
2021-05-11 23:17:53 [114.252.240.76] AeSvP8oTmX5cEnZGUToPHQNhU23cQA9G2d, phi1612, speed 0.000009
2021-05-11 23:18:14 [114.252.240.76] AeSvP8oTmX5cEnZGUToPHQNhU23cQA9G2d, phi1612, speed 0.000009
2021-05-11 23:18:35 [114.252.240.76] AeSvP8oTmX5cEnZGUToPHQNhU23cQA9G2d, phi1612, speed 0.000009
2021-05-11 23:18:56 [114.252.240.76] AeSvP8oTmX5cEnZGUToPHQNhU23cQA9G2d, phi1612, speed 0.000009
2021-05-11 23:19:17 [114.252.240.76] AeSvP8oTmX5cEnZGUToPHQNhU23cQA9G2d, phi1612, speed 0.000009
2021-05-11 23:19:38 [114.252.240.76] AeSvP8oTmX5cEnZGUToPHQNhU23cQA9G2d, phi1612, speed 0.000009
2021-05-11 23:19:59 [114.252.240.76] AeSvP8oTmX5cEnZGUToPHQNhU23cQA9G2d, phi1612, speed 0.000009
2021-05-11 23:20:20 [114.252.240.76] AeSvP8oTmX5cEnZGUToPHQNhU23cQA9G2d, phi1612, speed 0.000009
2021-05-11 23:20:42 [114.252.240.76] AeSvP8oTmX5cEnZGUToPHQNhU23cQA9G2d, phi1612, speed 0.000009
2021-05-11 23:21:03 [114.252.240.76] AeSvP8oTmX5cEnZGUToPHQNhU23cQA9G2d, phi1612, speed 0.000009
2021-05-11 23:21:24 [114.252.240.76] AeSvP8oTmX5cEnZGUToPHQNhU23cQA9G2d, phi1612, speed 0.000009
2021-05-11 23:21:45 [114.252.240.76] AeSvP8oTmX5cEnZGUToPHQNhU23cQA9G2d, phi1612, speed 0.000009
2021-05-11 23:22:06 [114.252.240.76] AeSvP8oTmX5cEnZGUToPHQNhU23cQA9G2d, phi1612, speed 0.000009
2021-05-11 23:22:27 [114.252.240.76] AeSvP8oTmX5cEnZGUToPHQNhU23cQA9G2d, phi1612, speed 0.000009
2021-05-11 23:22:48 [114.252.240.76] AeSvP8oTmX5cEnZGUToPHQNhU23cQA9G2d, phi1612, speed 0.000009
2021-05-11 23:23:09 [114.252.240.76] AeSvP8oTmX5cEnZGUToPHQNhU23cQA9G2d, phi1612, speed 0.000009
2021-05-11 23:23:30 [114.252.240.76] AeSvP8oTmX5cEnZGUToPHQNhU23cQA9G2d, phi1612, speed 0.000009
2021-05-11 23:23:51 [114.252.240.76] AeSvP8oTmX5cEnZGUToPHQNhU23cQA9G2d, phi1612, speed 0.000009
2021-05-11 23:24:12 [114.252.240.76] AeSvP8oTmX5cEnZGUToPHQNhU23cQA9G2d, phi1612, speed 0.000009
2021-05-11 23:24:33 [220.173.169.230] AY84zv5qxzuApZVjK4bazSngH5DK3EbAyK, phi1612, speed 0.000009
2021-05-11 23:24:33 [114.252.240.76] AeSvP8oTmX5cEnZGUToPHQNhU23cQA9G2d, phi1612, speed 0.000009
2021-05-11 23:24:54 [220.173.169.230] AY84zv5qxzuApZVjK4bazSngH5DK3EbAyK, phi1612, speed 0.000009
2021-05-11 23:24:54 [114.252.240.76] AeSvP8oTmX5cEnZGUToPHQNhU23cQA9G2d, phi1612, speed 0.000009
2021-05-11 23:25:15 [114.252.240.76] AeSvP8oTmX5cEnZGUToPHQNhU23cQA9G2d, phi1612, speed 0.000009
2021-05-11 23:25:36 [114.252.240.76] AeSvP8oTmX5cEnZGUToPHQNhU23cQA9G2d, phi1612, speed 0.000009
2021-05-11 23:25:57 [114.252.240.76] AeSvP8oTmX5cEnZGUToPHQNhU23cQA9G2d, phi1612, speed 0.000009
2021-05-11 23:26:18 [114.252.240.76] AeSvP8oTmX5cEnZGUToPHQNhU23cQA9G2d, phi1612, speed 0.000009
2021-05-11 23:26:39 [114.252.240.76] AeSvP8oTmX5cEnZGUToPHQNhU23cQA9G2d, phi1612, speed 0.000009
2021-05-11 23:27:01 [114.252.240.76] AeSvP8oTmX5cEnZGUToPHQNhU23cQA9G2d, phi1612, speed 0.000009
2021-05-11 23:27:22 [114.252.240.76] AeSvP8oTmX5cEnZGUToPHQNhU23cQA9G2d, phi1612, speed 0.000009
2021-05-11 23:27:43 [114.252.240.76] AeSvP8oTmX5cEnZGUToPHQNhU23cQA9G2d, phi1612, speed 0.000009
2021-05-11 23:28:04 [114.252.240.76] AeSvP8oTmX5cEnZGUToPHQNhU23cQA9G2d, phi1612, speed 0.000009
2021-05-11 23:28:25 [114.252.240.76] AeSvP8oTmX5cEnZGUToPHQNhU23cQA9G2d, phi1612, speed 0.000009
2021-05-11 23:28:46 [114.252.240.76] AeSvP8oTmX5cEnZGUToPHQNhU23cQA9G2d, phi1612, speed 0.000009
2021-05-11 23:29:07 [114.252.240.76] AeSvP8oTmX5cEnZGUToPHQNhU23cQA9G2d, phi1612, speed 0.000009
2021-05-11 23:29:28 [114.252.240.76] AeSvP8oTmX5cEnZGUToPHQNhU23cQA9G2d, phi1612, speed 0.000009
2021-05-11 23:29:49 [114.252.240.76] AeSvP8oTmX5cEnZGUToPHQNhU23cQA9G2d, phi1612, speed 0.000009
2021-05-11 23:30:10 [114.252.240.76] AeSvP8oTmX5cEnZGUToPHQNhU23cQA9G2d, phi1612, speed 0.000009
2021-05-11 23:30:31 [114.252.240.76] AeSvP8oTmX5cEnZGUToPHQNhU23cQA9G2d, phi1612, speed 0.000009
2021-05-11 23:30:52 [114.252.240.76] AeSvP8oTmX5cEnZGUToPHQNhU23cQA9G2d, phi1612, speed 0.000009
2021-05-11 23:31:13 [114.252.240.76] AeSvP8oTmX5cEnZGUToPHQNhU23cQA9G2d, phi1612, speed 0.000009
2021-05-11 23:31:34 [114.252.240.76] AeSvP8oTmX5cEnZGUToPHQNhU23cQA9G2d, phi1612, speed 0.000009
2021-05-11 23:31:55 [114.252.240.76] AeSvP8oTmX5cEnZGUToPHQNhU23cQA9G2d, phi1612, speed 0.000009
2021-05-11 23:32:16 [114.252.240.76] AeSvP8oTmX5cEnZGUToPHQNhU23cQA9G2d, phi1612, speed 0.000009
2021-05-11 23:32:37 [114.252.240.76] AeSvP8oTmX5cEnZGUToPHQNhU23cQA9G2d, phi1612, speed 0.000009
2021-05-11 23:32:58 [114.252.240.76] AeSvP8oTmX5cEnZGUToPHQNhU23cQA9G2d, phi1612, speed 0.000009
